time_us,out_nrc,out_rlc,out_nav,out_rs,out_ae,out_pt
34644470,0,6470,0,3,-3,-0.09548516571521759
34664462,0,6473,0,3,-3,-0.090444795787334442
34684454,0,6476,0,1,-1,-0.084269911050796509
34704446,0,6480,0,-1,1,-0.07709888368844986
34724438,0,6484,0,-2,2,-0.069451779127120972
34744430,0,6487,0,-3,3,-0.061609208583831787
34764422,0,6490,0,-3,3,-0.053422886878252029
34784414,0,6493,0,-3,3,-0.045014642179012299
34804406,0,6495,0,-4,4,-0.03656720370054245
34824398,0,6497,0,-5,5,-0.028183229267597198
34844390,0,6498,0,-5,5,-0.019859988242387772
34864382,0,6499,0,-4,4,-0.01148209348320961
34884374,0,6499,0,-4,4,-0.0033073595259338617
34904366,0,6499,0,-6,6,0.0046725175343453884
34924358,0,6499,0,-8,8,0.012307958677411079
34944350,0,6498,0,-10,10,0.019590487703680992
34964342,0,6497,0,-13,13,0.026229497045278549
34984334,0,6496,0,-15,15,0.032130934298038483
35004326,0,6495,0,-16,16,0.037245895713567734
35024318,0,6494,0,-17,17,0.041656769812107086
35044310,0,6493,0,-19,19,0.045716430991888046
35065135,0,6492,0,-20,20,0.04919729009270668
35085127,0,6491,0,-22,22,0.052234761416912079
35105119,0,6490,0,-24,24,0.054721098393201828
35125111,0,6489,0,-25,25,0.056571345776319504
35145103,0,6489,0,-24,24,0.057362988591194153
35165095,0,6489,0,-22,22,0.057644043117761612
35185087,0,6489,0,-19,19,0.057788610458374023
35205079,0,6489,0,-18,18,0.057777643203735352
35225071,0,6489,0,-18,18,0.057549703866243362
35245063,0,6489,0,-19,19,0.057655934244394302
35265055,0,6489,0,-20,20,0.05784689262509346
35285047,0,6489,0,-21,21,0.057978361845016479
35305039,0,6489,0,-21,21,0.05799972265958786
35325031,0,6489,0,-22,22,0.057913269847631454
35345023,0,6489,0,-22,22,0.057779718190431595
35365015,0,6489,0,-20,20,0.057772547006607056
35385007,0,6489,0,-18,18,0.057448677718639374
35404999,0,6489,0,-16,16,0.056827187538146973
35424991,0,6489,0,-14,14,0.055904943495988846
35444983,0,6490,0,-12,12,0.054709002375602722
35464975,0,6490,0,-10,10,0.05312182754278183
35484967,0,6491,0,-9,9,0.051130864769220352
35504959,0,6492,0,-7,7,0.048873171210289001
35524951,0,6492,0,-5,5,0.046544332057237625
35544943,0,6493,0,-4,4,0.043864846229553223
35564935,0,6494,0,-3,3,0.040707491338253021
35584927,0,6495,0,-1,1,0.03718363493680954
35604919,0,6496,0,1,-1,0.033271048218011856
35624911,0,6497,0,3,-3,0.028834890574216843
35644903,0,6498,0,4,-4,0.024142023175954819
35664895,0,6498,0,5,-5,0.019225357100367546
35684887,0,6499,0,6,-6,0.014036037959158421
35704879,0,6499,0,7,-7,0.0085609834641218185
35724871,-5,6499,-5,8,-13,0.0030630638357251883
35744863,-5,6499,-5,7,-12,-0.0026731190737336874
35764855,-5,6499,-5,7,-12,-0.0085490141063928604
35784847,-5,6499,-5,7,-12,-0.014607897959649563
35804839,-5,6498,-5,7,-12,-0.020700206980109215
35824831,-2,6497,-2,6,-8,-0.026842407882213593
35844823,-2,6496,-2,6,-8,-0.032959464937448502
35864815,-2,6495,-2,7,-9,-0.038767136633396149
35884807,-2,6493,-2,8,-10,-0.044477071613073349
35904799,-2,6491,-2,8,-10,-0.050089523196220398
35924791,0,6490,0,8,-8,-0.055413175374269485
35944783,0,6488,0,9,-9,-0.060458123683929443
35964775,0,6486,0,9,-9,-0.065094418823719025
35984767,0,6484,0,9,-9,-0.069158576428890228
36004759,0,6482,0,10,-10,-0.072796948254108429
36024751,0,6481,0,11,-11,-0.07602277398109436
36044743,0,6479,0,10,-10,-0.078770048916339874
36064735,0,6478,0,10,-10,-0.08090546727180481
36084727,0,6477,0,9,-9,-0.082375369966030121
36104719,0,6477,0,8,-8,-0.083327494561672211
36124711,-1,6477,-1,6,-7,-0.083861395716667175
36144703,-1,6477,-1,4,-5,-0.084101051092147827
36164695,-1,6477,-1,2,-3,-0.083817921578884125
36184687,-1,6477,-1,0,-1,-0.083125047385692596
36204679,-1,6478,-1,0,-1,-0.081980973482131958
36224671,-1,6479,-1,-2,1,-0.080267749726772308
36244663,-1,6480,-1,-3,2,-0.07831176370382309
36264655,-1,6481,-1,-4,3,-0.076095566153526306
36284647,-1,6482,-1,-5,4,-0.073662556707859039
36304639,-1,6483,-1,-5,4,-0.071144863963127136
36324631,-1,6484,-1,-5,4,-0.068686850368976593
36344623,-1,6485,-1,-6,5,-0.066225618124008179
36364615,-1,6486,-1,-5,4,-0.063601307570934296
36384607,-1,6487,-1,-5,4,-0.061004571616649628
36404599,-1,6488,-1,-4,3,-0.058760669082403183
36424591,-2,6489,-2,-4,2,-0.05684400349855423
36444583,-2,6490,-2,-3,1,-0.055139023810625076
36464575,-2,6490,-2,-2,0,-0.053847029805183411
36484567,-2,6490,-2,-1,-1,-0.052800364792346954
36504559,-2,6491,-2,-1,-1,-0.052110049873590469
36524551,-3,6491,-3,0,-3,-0.051764171570539474
36544543,-3,6491,-3,0,-3,-0.05187152698636055
36564535,-3,6491,-3,1,-4,-0.052319157868623734
36584527,-3,6490,-3,2,-5,-0.053157731890678406
36604519,-3,6490,-3,2,-5,-0.054332934319972992
36624511,-5,6489,-5,3,-8,-0.055765300989151001
36644503,-5,6489,-5,4,-9,-0.057418946176767349
36664495,-5,6488,-5,4,-9,-0.059465937316417694
36684487,-5,6487,-5,5,-10,-0.06170012429356575
36704479,-5,6486,-5,4,-9,-0.064191021025180817
36724471,-7,6485,-7,3,-10,-0.066667817533016205
36744463,-7,6484,-7,2,-9,-0.069347292184829712
36764455,-7,6483,-7,1,-8,-0.072044543921947479
36784447,-7,6481,-7,1,-8,-0.074767835438251495
36804439,-7,6480,-7,0,-7,-0.07729814201593399
36824431,-8,6479,-8,0,-8,-0.079645007848739624
36844423,-8,6478,-8,-2,-6,-0.081870123744010925
36864415,-8,6477,-8,-3,-5,-0.08384086936712265
36884407,-8,6476,-8,-3,-5,-0.085745736956596375
36904399,-8,6475,-8,-1,-7,-0.087462805211544037
36924391,-11,6474,-11,0,-11,-0.088919207453727722
36944383,-11,6473,-11,1,-12,-0.090122580528259277
36964375,-11,6473,-11,2,-13,-0.091016635298728943
36984367,-11,6472,-11,4,-15,-0.091798663139343262
37004359,-11,6472,-11,5,-16,-0.092336863279342651
37024351,-13,6472,-13,6,-19,-0.092711068689823151
37044343,-13,6472,-13,6,-19,-0.092836655676364899
37064335,-13,6472,-13,6,-19,-0.09263128787279129
37084327,-13,6472,-13,5,-18,-0.092201709747314453
37104319,-13,6472,-13,3,-16,-0.091612689197063446
37124311,-12,6473,-12,1,-13,-0.090885870158672333
37145136,-12,6473,-12,0,-12,-0.09004490077495575
37165128,-12,6474,-12,-1,-11,-0.089085102081298828
37185120,-12,6474,-12,-3,-9,-0.08797929435968399
37205112,-12,6475,-12,-6,-6,-0.087001226842403412
37225104,-11,6475,-11,-8,-3,-0.086045145988464355
37245096,-11,6476,-11,-11,0,-0.085220120847225189
37265088,-11,6476,-11,-13,2,-0.084555894136428833
37285080,-11,6477,-11,-14,3,-0.084006600081920624
37305072,-11,6477,-11,-15,4,-0.083390772342681885
37325064,-9,6477,-9,-17,8,-0.082826115190982819
37345056,-9,6477,-9,-18,9,-0.082469694316387177
37365048,-9,6478,-9,-19,10,-0.082277342677116394
37385040,-9,6478,-9,-19,10,-0.082231678068637848
37405032,-9,6478,-9,-19,10,-0.082226499915122986
37425024,-9,6477,-9,-19,10,-0.082302555441856384
37445016,-9,6477,-9,-19,10,-0.082541689276695251
37465008,-9,6477,-9,-19,10,-0.0829591304063797
37485000,-9,6477,-9,-19,10,-0.083486728370189667
37504992,-9,6476,-9,-19,10,-0.084345653653144836
37524984,-6,6476,-6,-19,13,-0.085348799824714661
37544976,-6,6475,-6,-18,12,-0.086549252271652222
37564968,-6,6474,-6,-17,11,-0.087796337902545929
37584960,-6,6474,-6,-17,11,-0.088981583714485168
37604952,-6,6473,-6,-17,11,-0.090243317186832428
37624944,-7,6472,-7,-18,11,-0.091570504009723663
37644936,-7,6471,-7,-20,13,-0.092960380017757416
37664928,-7,6471,-7,-21,14,-0.094282373785972595
37684920,-7,6470,-7,-20,13,-0.095474816858768463
37704912,-7,6469,-7,-19,12,-0.096644692122936249
37724904,-7,6468,-7,-18,11,-0.097930222749710083
37744896,-7,6468,-7,-17,10,-0.099169932305812836
37764888,-7,6467,-7,-16,9,-0.10025744885206223
37784880,-7,6466,-7,-15,8,-0.10130610316991806
37804872,-7,6466,-7,-14,7,-0.10225856304168701
37824864,-5,6465,-5,-12,7,-0.10324911773204803
37844856,-5,6464,-5,-10,5,-0.10405668616294861
37864848,-5,6464,-5,-9,4,-0.10464348644018173
37884840,-5,6464,-5,-8,3,-0.10510201007127762
37904832,-5,6463,-5,-8,3,-0.10540352016687393
37924824,-5,6463,-5,-8,3,-0.10573618859052658
37944816,-5,6463,-5,-10,5,-0.10594619810581207
37964808,-5,6463,-5,-11,6,-0.10602203011512756
37984800,-5,6463,-5,-13,8,-0.10610004514455795
38004792,-5,6463,-5,-12,7,-0.1061035543680191
38024784,-4,6463,-4,-12,8,-0.10629192739725113
38044776,-4,6463,-4,-13,9,-0.10643306374549866
38064768,-4,6463,-4,-13,9,-0.10657861083745956
38084760,-4,6463,-4,-12,8,-0.10662057995796204
38104752,-4,6463,-4,-11,7,-0.10644169896841049
38124744,-1,6463,-1,-11,10,-0.10595595836639404
38144736,-1,6464,-1,-10,9,-0.10529392212629318
38164728,-1,6464,-1,-10,9,-0.10457153618335724
38184720,-1,6465,-1,-9,8,-0.10379774868488312
38204712,-1,6465,-1,-8,7,-0.10303894430398941
38224704,3,6466,3,-7,10,-0.1021372526884079
38244696,3,6466,3,-5,8,-0.10115404427051544
38264688,3,6467,3,-5,8,-0.10028376430273056
38284680,3,6467,3,-5,8,-0.099684365093708038
38304672,3,6467,3,-6,9,-0.099364504218101501
38324664,6,6468,6,-5,11,-0.099018171429634094
38344656,6,6468,6,-6,12,-0.098888605833053589
38364648,6,6468,6,-7,13,-0.098834104835987091
38384640,6,6468,6,-8,14,-0.098778516054153442
38404632,6,6468,6,-8,14,-0.098756290972232819
38424624,12,6468,12,-8,20,-0.098772779107093811
38444616,12,6468,12,-9,21,-0.098735317587852478
38464608,12,6468,12,-9,21,-0.098827071487903595
38484600,12,6468,12,-10,22,-0.098862871527671814
38504592,12,6468,12,-11,23,-0.099196106195449829
38524584,17,6467,17,-11,28,-0.099580533802509308
38544576,17,6467,17,-13,30,-0.099994592368602753
38564568,17,6467,17,-13,30,-0.10047190636396408
38584560,17,6466,17,-12,29,-0.10115539282560349
38604552,17,6466,17,-11,28,-0.10204662382602692
38624544,21,6465,21,-10,31,-0.10279565304517746
38644536,21,6465,21,-9,30,-0.10358139872550964
38664528,21,6464,21,-9,30,-0.10448930412530899
38684520,21,6463,21,-7,28,-0.10542584955692291
38704512,21,6463,21,-5,26,-0.10619141161441803
38724504,24,6462,24,-4,28,-0.10693945735692978
38744496,24,6462,24,-3,27,-0.10775305330753326
38764488,24,6461,24,-2,26,-0.10852041840553284
38784480,24,6461,24,0,24,-0.10934784263372421
38804472,24,6460,24,1,23,-0.10996688902378082
38824464,26,6460,26,2,24,-0.1105361133813858
38844456,26,6460,26,3,23,-0.11092423647642136
38864448,26,6459,26,5,21,-0.11115482449531555
38884440,26,6459,26,6,20,-0.11115821450948715
38904432,26,6459,26,7,19,-0.11103659868240356
38924424,25,6460,25,10,15,-0.11095142364501953
38944416,25,6460,25,12,13,-0.1107197180390358
38964408,25,6460,25,14,11,-0.11066602915525436
38984400,25,6460,25,16,9,-0.1104108914732933
39004392,25,6460,25,17,8,-0.11004467308521271
39024384,23,6461,23,18,5,-0.10949651896953583
39044376,23,6461,23,19,4,-0.10902164131402969
39064368,23,6461,23,20,3,-0.10846427083015442
39084360,23,6462,23,20,3,-0.10781648010015488
39104352,23,6462,23,22,1,-0.10716015845537186
39124344,18,6463,18,24,-6,-0.10653639584779739
39144336,18,6463,18,26,-8,-0.10593358427286148
39164328,18,6463,18,27,-9,-0.10539178550243378
39184320,18,6464,18,27,-9,-0.10476432740688324
39204312,18,6464,18,27,-9,-0.10415907204151154
39225137,15,6465,15,28,-13,-0.10347706079483032
39245129,15,6465,15,28,-13,-0.10282669216394424
39265121,15,6465,15,28,-13,-0.1023837998509407
39285113,15,6466,15,28,-13,-0.10209470242261887
39305105,15,6466,15,28,-13,-0.10191436856985092
39325097,14,6466,14,28,-14,-0.10177349299192429
39345089,14,6466,14,29,-15,-0.10186480730772018
39365081,14,6466,14,30,-16,-0.10192058980464935
39385073,14,6466,14,32,-18,-0.10201786458492279
39405065,14,6465,14,34,-20,-0.10240042209625244
39425057,14,6465,14,36,-22,-0.10268422961235046
39445049,14,6465,14,36,-22,-0.1028936356306076
39465041,14,6465,14,35,-21,-0.102930948138237
39485033,14,6465,14,33,-19,-0.10308439284563065
39505025,14,6465,14,31,-17,-0.10339925438165665
39525017,17,6465,17,29,-12,-0.10367856919765472
39545009,17,6464,17,27,-10,-0.10396672040224075
39565001,17,6464,17,24,-7,-0.10424619913101196
39584993,17,6464,17,21,-4,-0.10437753051519394
39604985,17,6464,17,18,-1,-0.1045539379119873
39624977,15,6464,15,16,-1,-0.10475344955921173
39644969,15,6464,15,15,0,-0.104867123067379
39664961,15,6464,15,14,1,-0.10487446933984756
39684953,15,6464,15,14,1,-0.10491567850112915
39704945,15,6464,15,14,1,-0.10498239099979401
39724937,19,6464,19,13,6,-0.10507286339998245
39744929,19,6463,19,13,6,-0.10542556643486023
39764921,19,6463,19,13,6,-0.10590443760156631
39784913,19,6463,19,13,6,-0.10651901364326477
39804905,19,6462,19,13,6,-0.1071302518248558
39824897,24,6462,24,12,12,-0.10782817751169205
39844889,24,6461,24,11,13,-0.10864926129579544
39864881,24,6461,24,9,15,-0.10955609381198883
39884873,24,6460,24,8,16,-0.11050393432378769
39904865,24,6459,24,8,16,-0.11167715489864349
39924857,28,6458,28,7,21,-0.1130531057715416
39944849,28,6457,28,7,21,-0.11461242288351059
39964841,28,6455,28,7,21,-0.11642860621213913
39984833,28,6454,28,8,20,-0.11844335496425629
40004825,28,6452,28,9,19,-0.12058286368846893
40024817,28,6450,28,10,18,-0.12289946526288986
40044809,28,6448,28,12,16,-0.12547628581523895
40064801,28,6446,28,13,15,-0.12840950489044189
40084793,28,6443,28,15,13,-0.1316845715045929
40104785,28,6440,28,16,12,-0.13525538146495819
40124777,29,6437,29,17,12,-0.13923773169517517
40144769,29,6433,29,18,11,-0.14347952604293823
40164761,29,6429,29,19,10,-0.14783874154090881
40184753,29,6424,29,19,10,-0.15223848819732666
40204745,29,6420,29,20,9,-0.15669572353363037
40224737,28,6415,28,21,7,-0.16135241091251373
40244729,28,6410,28,22,6,-0.16612952947616577
40264721,28,6405,28,21,7,-0.17106637358665466
40284713,28,6399,28,22,6,-0.17586895823478699
40304705,28,6394,28,23,5,-0.18056575953960419
40324697,31,6388,31,23,8,-0.18528375029563904
40344689,31,6383,31,24,7,-0.18983767926692963
40364681,31,6378,31,24,7,-0.19399526715278625
40384673,31,6373,31,23,8,-0.1977902352809906
40404665,31,6368,31,22,9,-0.20124129951000214
40424657,33,6365,33,21,12,-0.20414415001869202
40444649,33,6362,33,21,12,-0.20635105669498444
40464641,33,6359,33,20,13,-0.20797738432884216
40484633,33,6358,33,20,13,-0.20899911224842072
40504625,33,6357,33,20,13,-0.20946463942527771
40524617,33,6358,33,20,13,-0.20915126800537109
40544609,33,6359,33,20,13,-0.20805063843727112
40564601,33,6362,33,20,13,-0.20626649260520935
40584593,33,6365,33,21,12,-0.20386505126953125
40604585,33,6369,33,22,11,-0.20098656415939331
40624577,33,6373,33,22,11,-0.19743175804615021
40644569,33,6378,33,23,10,-0.1933169811964035
40664561,33,6384,33,23,10,-0.18884967267513275
40684553,33,6390,33,24,9,-0.18421781063079834
40704545,33,6395,33,27,6,-0.17951318621635437
40724537,29,6401,29,29,0,-0.17450644075870514
40744529,29,6407,29,31,-2,-0.16910955309867859
40764521,29,6413,29,32,-3,-0.16335868835449219
40784513,29,6419,29,34,-5,-0.15756025910377502
40804505,29,6425,29,36,-7,-0.15176267921924591
40824497,25,6430,25,37,-12,-0.14591905474662781
40844489,25,6436,25,37,-12,-0.14022991061210632
40864481,25,6441,25,36,-11,-0.1346881240606308
40884473,25,6445,25,36,-11,-0.12934359908103943
40904465,25,6449,25,37,-12,-0.12415555864572525
40924457,21,6453,21,38,-17,-0.11916973441839218
40944449,21,6457,21,40,-19,-0.11450228840112686
40964441,21,6460,21,41,-20,-0.11016201972961426
40984433,21,6463,21,41,-20,-0.10616032779216766
41004425,21,6465,21,40,-19,-0.10249213129281998
41024417,18,6468,18,39,-21,-0.099254362285137177
41044409,18,6469,18,38,-20,-0.096845634281635284
41064401,18,6470,18,39,-21,-0.095020413398742676
41084393,18,6471,18,39,-21,-0.093818448483943939
41104385,18,6471,18,39,-21,-0.093221388757228851
41124377,19,6471,19,39,-20,-0.092864237725734711
41144369,19,6472,19,38,-19,-0.092807449400424957
41164361,19,6471,19,37,-18,-0.092971682548522949
41184353,19,6471,19,36,-17,-0.093580931425094604
41204345,19,6471,19,35,-16,-0.094328492879867554
41224337,21,6470,21,34,-13,-0.095216818153858185
41244329,21,6469,21,33,-12,-0.09646761417388916
41264321,21,6468,21,31,-10,-0.097985818982124329
41284313,21,6467,21,30,-9,-0.099693663418292999
41305138,21,6466,21,29,-8,-0.10152438282966614
41325130,24,6465,24,28,-4,-0.10328013449907303
41345122,24,6464,24,26,-2,-0.10499989241361618
41365114,24,6463,24,25,-1,-0.10643178969621658
41385106,24,6462,24,24,0,-0.10761475563049316
41405098,24,6461,24,23,1,-0.10855357348918915
41425090,28,6461,28,22,6,-0.1090172603726387
41445082,28,6461,28,21,7,-0.10906266421079636
41465074,28,6461,28,21,7,-0.10868939757347107
41485066,28,6462,28,22,6,-0.10818247497081757
41505058,28,6462,28,21,7,-0.10746569186449051
41525050,27,6463,27,22,5,-0.10630476474761963
41545042,27,6464,27,22,5,-0.10459928214550018
41565034,27,6465,27,22,5,-0.10269027948379517
41585026,27,6467,27,21,6,-0.10046613961458206
41605018,27,6468,27,21,6,-0.097936764359474182
41625010,25,6470,25,22,3,-0.095354035496711731
41645002,25,6472,25,23,2,-0.092513203620910645
41664994,25,6473,25,24,1,-0.089657984673976898
41684986,25,6475,25,25,0,-0.086783252656459808
41704978,25,6477,25,26,-1,-0.083915360271930695
41724970,25,6478,25,25,0,-0.081285670399665833
41744962,25,6479,25,24,1,-0.078823857009410858
41764954,25,6480,25,23,2,-0.076509147882461548
41784946,25,6482,25,20,5,-0.074369624257087708
41804938,25,6482,25,17,8,-0.072434484958648682
41824930,30,6483,30,16,14,-0.070859283208847046
41844922,30,6484,30,14,16,-0.069667600095272064
41864914,30,6484,30,12,18,-0.068780906498432159
41884906,30,6484,30,12,18,-0.068123355507850647
41904898,30,6485,30,13,17,-0.067557662725448608
41924890,34,6485,34,13,21,-0.067169427871704102
41944882,34,6485,34,13,21,-0.066970847547054291
41964874,34,6485,34,13,21,-0.066927365958690643
41984866,34,6485,34,13,21,-0.06689588725566864
42004858,34,6485,34,14,20,-0.06698145717382431
42024850,39,6485,39,16,23,-0.067264892160892487
42044842,39,6485,39,17,22,-0.067798890173435211
42064834,39,6484,39,19,20,-0.068666972219944
42084826,39,6484,39,21,18,-0.069733098149299622
42104818,39,6483,39,23,16,-0.070975981652736664
42124810,37,6483,37,26,11,-0.072205722332000732
42144802,37,6482,37,28,9,-0.073301464319229126
42164794,37,6482,37,31,6,-0.074183352291584015
42184786,37,6481,37,32,5,-0.074903786182403564
42204778,37,6481,37,34,3,-0.075381636619567871
42224770,37,6481,37,36,1,-0.075614355504512787
42244762,37,6481,37,38,-1,-0.075811997056007385
42264754,37,6481,37,39,-2,-0.076031900942325592
42284746,37,6481,37,38,-1,-0.076086908578872681
42304738,37,6481,37,38,-1,-0.076000787317752838
42324730,39,6481,39,37,2,-0.075885079801082611
42344722,39,6481,39,37,2,-0.075662292540073395
42364714,39,6481,39,37,2,-0.075226463377475739
42384706,39,6481,39,37,2,-0.07451464980840683
42404698,39,6482,39,40,-1,-0.07371317595243454
42424690,40,6482,40,42,-2,-0.072743870317935944
42444682,40,6483,40,44,-4,-0.071580156683921814
42464674,40,6483,40,45,-5,-0.070448659360408783
42484666,40,6484,40,45,-5,-0.069258756935596466
42504658,40,6484,40,47,-7,-0.067996792495250702
42524650,37,6485,37,49,-12,-0.066741339862346649
42544642,37,6486,37,51,-14,-0.065565548837184906
42564634,37,6486,37,53,-16,-0.064520999789237976
42584626,37,6486,37,54,-17,-0.063709557056427002
42604618,37,6487,37,53,-16,-0.062844179570674896
42624610,31,6487,31,53,-22,-0.062000364065170288
42644602,31,6487,31,55,-24,-0.061147991567850113
42664594,31,6488,31,57,-26,-0.060432586818933487
42684586,31,6488,31,58,-27,-0.0596584752202034
42704578,31,6488,31,59,-28,-0.058856014162302017
42724570,21,6489,21,61,-40,-0.058140262961387634
42744562,21,6489,21,63,-42,-0.057539656758308411
42764554,21,6489,21,64,-43,-0.057332322001457214
42784546,21,6489,21,63,-42,-0.057342205196619034
42804538,21,6489,21,63,-42,-0.057553429156541824
42824530,15,6489,15,61,-46,-0.057932313531637192
42844522,15,6488,15,61,-46,-0.058528497815132141
42864514,15,6488,15,60,-45,-0.059039797633886337
42884506,15,6488,15,59,-44,-0.059269696474075317
42904498,15,6488,15,57,-42,-0.059358909726142883
42924490,9,6488,9,55,-46,-0.059545140713453293
42944482,9,6488,9,52,-43,-0.059905745089054108
42964474,9,6488,9,48,-39,-0.060357663780450821
42984466,9,6488,9,43,-34,-0.060757197439670563
43004458,9,6487,9,39,-30,-0.061258863657712936
43024450,6,6487,6,36,-30,-0.061672136187553406
43044442,6,6487,6,33,-27,-0.062087882310152054
43064434,6,6487,6,31,-25,-0.062518827617168427
43084426,6,6487,6,29,-23,-0.062778636813163757
43104418,6,6487,6,27,-21,-0.062985703349113464
43124410,5,6486,5,25,-20,-0.06330031156539917
